step_duration;step_ended;step_halting;step_inserted;step_loaded;step_meanSpeed;step_meanSpeedRelative;step_meanTravelTime;step_meanWaitingTime;step_running;step_time;step_waiting
924657478;9168;4;9186;9197;Aug 51;0.67;443.55;Sep 99;18;41015.00;0
924657479;9168;4;9186;9197;Aug 38;0.65;443.55;Sep 99;18;41016.00;0
924657479;9169;4;9186;9197;Aug 45;0.64;443.56;Sep 99;17;41017.00;0
924657480;9169;4;9186;9197;Jul 96;0.60;443.56;Sep 99;17;41018.00;0
924657481;9169;5;9186;9197;Jul 83;0.61;443.56;Sep 99;17;41019.00;0
924657481;9169;5;9186;9197;08. Okt;0.63;443.56;Sep 99;17;41020.00;0
924657482;9169;5;9186;9197;08. Jun;0.62;443.56;Sep 99;17;41021.00;0
924657482;9169;5;9186;9197;Jul 75;0.59;443.56;Sep 99;17;41022.00;0
924657483;9169;5;9186;9197;Aug 13;0.62;443.56;Sep 99;17;41023.00;0
924657484;9169;5;9186;9197;08. Dez;0.62;443.56;Sep 99;17;41024.00;0
924657484;9169;6;9187;9197;Jul 73;0.60;443.56;Sep 98;18;41025.00;0
924657485;9169;5;9187;9197;Jul 87;0.61;443.56;Sep 98;18;41026.00;0
924657486;9169;5;9187;9197;Jul 94;0.61;443.56;Sep 98;18;41027.00;0
924657487;9169;5;9187;9197;Jul 55;0.59;443.56;Sep 98;18;41028.00;0
924657487;9169;5;9187;9197;Jul 13;0.57;443.56;Sep 98;18;41029.00;0
924657488;9170;5;9187;9197;Jul 53;0.58;443.53;Sep 98;17;41030.00;0
924657489;9170;6;9188;9197;Jun 93;0.54;443.53;Sep 98;18;41031.00;0
924657490;9171;5;9188;9197;07. Mai;0.56;443.54;Sep 98;17;41032.00;0
924657490;9171;5;9188;9197;Jul 15;0.60;443.54;Sep 98;17;41033.00;0
924657491;9171;5;9188;9197;Jul 43;0.62;443.54;Sep 98;17;41034.00;0
924657492;9171;6;9189;9197;Jul 13;0.59;443.54;Sep 98;18;41035.00;0
924657493;9171;5;9189;9197;Jul 66;0.64;443.54;Sep 98;18;41036.00;0
924657494;9171;5;9189;9197;Jul 46;0.63;443.54;Sep 98;18;41037.00;0
924657494;9171;5;9189;9197;07. Dez;0.61;443.54;Sep 98;18;41038.00;0
924657495;9171;5;9189;9197;Jun 96;0.61;443.54;Sep 98;18;41039.00;0
924657496;9171;1;9189;9197;07. Apr;0.60;443.54;Sep 98;18;41040.00;0
924657497;9172;1;9190;9197;07. Okt;0.62;443.51;Sep 98;18;41041.00;0
924657498;9172;0;9190;9197;Jul 43;0.70;443.51;Sep 98;18;41042.00;0
924657498;9172;0;9190;9197;Jul 63;0.69;443.51;Sep 98;18;41043.00;0
924657499;9172;0;9190;9197;Jul 51;0.66;443.51;Sep 98;18;41044.00;0
924657500;9172;0;9190;9197;Jul 45;0.65;443.51;Sep 98;18;41045.00;0
924657501;9175;0;9190;9197;Sep 31;0.79;443.42;Sep 98;15;41046.00;0
924657501;9175;0;9190;9197;Sep 60;0.80;443.42;Sep 98;15;41047.00;0
924657502;9175;0;9190;9197;10. Sep;0.86;443.42;Sep 98;15;41048.00;0
924657503;9175;0;9190;9197;Okt 25;0.87;443.42;Sep 98;15;41049.00;0
924657503;9175;0;9190;9197;Okt 44;0.85;443.42;Sep 98;15;41050.00;0
924657504;9175;0;9190;9197;Okt 51;0.89;443.42;Sep 98;15;41051.00;0
924657504;9175;0;9190;9197;Okt 96;0.87;443.42;Sep 98;15;41052.00;0
924657505;9175;0;9190;9197;Okt 75;0.83;443.42;Sep 98;15;41053.00;0
924657506;9175;0;9190;9197;Okt 74;0.86;443.42;Sep 98;15;41054.00;0
924657506;9175;0;9190;9197;Okt 91;0.87;443.42;Sep 98;15;41055.00;0
924657507;9175;0;9190;9197;Okt 85;0.91;443.42;Sep 98;15;41056.00;0
924657507;9175;0;9190;9197;Okt 68;0.92;443.42;Sep 98;15;41057.00;0
924657508;9175;1;9191;9197;Sep 18;0.85;443.42;Sep 98;16;41058.00;0
924657509;9175;0;9191;9197;Aug 88;0.81;443.42;Sep 98;16;41059.00;0
924657510;9175;0;9191;9197;Aug 20;0.75;443.42;Sep 98;16;41060.00;0
924657511;9175;1;9192;9197;Jul 97;0.72;443.42;Sep 98;17;41061.00;0
924657512;9175;1;9192;9197;Aug 50;0.78;443.42;Sep 98;17;41062.00;0
924657512;9175;1;9192;9197;Aug 50;0.78;443.42;Sep 98;17;41063.00;0
924657513;9175;1;9192;9197;Aug 66;0.82;443.42;Sep 98;17;41064.00;0
924657514;9175;1;9192;9197;Aug 75;0.85;443.42;Sep 98;17;41065.00;0
924657514;9175;2;9193;9197;08. Apr;0.76;443.42;Sep 98;18;41066.00;0
924657515;9175;1;9193;9197;Aug 51;0.79;443.42;Sep 98;18;41067.00;0
924657516;9175;1;9193;9197;Aug 78;0.82;443.42;Sep 98;18;41068.00;0
924657516;9175;2;9194;9197;Aug 24;0.76;443.42;Sep 98;19;41069.00;0
924657517;9175;1;9194;9197;Aug 83;0.83;443.42;Sep 98;19;41070.00;0
924657518;9175;1;9194;9197;Aug 67;0.81;443.42;Sep 98;19;41071.00;0
924657519;9175;1;9194;9197;Aug 60;0.83;443.42;Sep 98;19;41072.00;0
924657519;9175;1;9194;9197;Aug 54;0.82;443.42;Sep 98;19;41073.00;0
924657520;9175;1;9194;9197;Aug 13;0.79;443.42;Sep 98;19;41074.00;0
924657521;9175;2;9195;9197;Jul 59;0.74;443.42;Sep 98;20;41075.00;0
924657522;9176;1;9195;9197;Jul 78;0.77;443.39;Sep 98;19;41076.00;0
924657522;9176;1;9195;9197;08. Okt;0.82;443.39;Sep 98;19;41077.00;0
924657523;9176;2;9195;9197;08. Dez;0.80;443.39;Sep 98;19;41078.00;0
924657524;9176;2;9195;9197;Jul 90;0.78;443.39;Sep 98;19;41079.00;0
924657525;9176;2;9195;9197;08. Feb;0.80;443.39;Sep 98;19;41080.00;0
924657525;9176;2;9195;9197;Aug 13;0.78;443.39;Sep 98;19;41081.00;0
924657526;9176;2;9195;9197;Aug 18;0.80;443.39;Sep 98;19;41082.00;0
924657527;9176;2;9195;9197;08. Apr;0.76;443.39;Sep 98;19;41083.00;0
924657528;9176;2;9195;9197;Aug 28;0.77;443.39;Sep 98;19;41084.00;0
924657528;9176;2;9195;9197;Aug 40;0.79;443.39;Sep 98;19;41085.00;0
924657529;9176;2;9195;9197;Aug 16;0.76;443.39;Sep 98;19;41086.00;0
924657530;9176;2;9195;9197;Aug 13;0.77;443.39;Sep 98;19;41087.00;0
924657531;9176;2;9195;9197;Aug 33;0.76;443.39;Sep 98;19;41088.00;0
924657531;9176;4;9196;9197;08. Jun;0.73;443.39;Sep 97;20;41089.00;0
924657533;9176;2;9196;9197;Aug 20;0.71;443.39;Sep 97;20;41090.00;0
924657533;9176;1;9196;9197;Aug 79;0.78;443.39;Sep 97;20;41091.00;0
924657534;9176;1;9196;9197;9.00;0.79;443.39;Sep 97;20;41092.00;0
924657535;9176;1;9196;9197;Sep 17;0.82;443.39;Sep 97;20;41093.00;0
924657535;9176;2;9197;9220;Aug 61;0.77;443.39;Sep 97;21;41094.00;0
924657537;9176;1;9197;9220;Aug 44;0.76;443.39;Sep 97;21;41095.00;0
924657538;9176;1;9197;9220;Aug 57;0.75;443.39;Sep 97;21;41096.00;0
924657539;9176;1;9197;9220;Aug 80;0.78;443.39;Sep 97;21;41097.00;0
924657540;9176;1;9197;9220;Sep 37;0.81;443.39;Sep 97;21;41098.00;0
924657540;9176;1;9197;9220;Sep 47;0.80;443.39;Sep 97;21;41099.00;0
924657541;9176;1;9197;9220;Sep 18;0.77;443.39;Sep 97;21;41100.00;0
924657542;9176;1;9197;9220;Sep 45;0.79;443.39;Sep 97;21;41101.00;0
924657543;9176;1;9197;9220;Sep 24;0.80;443.39;Sep 97;21;41102.00;0
924657544;9176;1;9197;9220;09. Jan;0.77;443.39;Sep 97;21;41103.00;0
924657545;9176;1;9197;9220;Aug 87;0.78;443.39;Sep 97;21;41104.00;0
924657545;9177;1;9197;9220;Aug 73;0.79;443.35;Sep 97;20;41105.00;0
924657546;9177;1;9197;9220;9.00;0.82;443.35;Sep 97;20;41106.00;0
924657547;9177;1;9197;9220;Aug 83;0.81;443.35;Sep 97;20;41107.00;0
924657548;9177;2;9197;9220;Aug 59;0.79;443.35;Sep 97;20;41108.00;0
924657548;9177;2;9197;9220;Aug 38;0.78;443.35;Sep 97;20;41109.00;0
924657549;9177;2;9197;9220;Aug 18;0.76;443.35;Sep 97;20;41110.00;0
924657550;9178;2;9197;9220;Aug 33;0.79;443.31;Sep 97;19;41111.00;0
924657550;9178;2;9197;9220;Aug 54;0.79;443.31;Sep 97;19;41112.00;0
924657551;9178;2;9197;9220;Aug 59;0.83;443.31;Sep 97;19;41113.00;0
924657552;9178;2;9197;9220;Aug 44;0.84;443.31;Sep 97;19;41114.00;0
924657553;9178;2;9197;9220;Aug 16;0.73;443.31;Sep 97;19;41115.00;0
924657553;9178;2;9197;9220;Aug 67;0.77;443.31;Sep 97;19;41116.00;0
924657554;9178;2;9197;9220;Aug 87;0.79;443.31;Sep 97;19;41117.00;0
924657555;9178;2;9197;9220;Aug 97;0.79;443.31;Sep 97;19;41118.00;0
924657555;9178;2;9197;9220;09. Sep;0.80;443.31;Sep 97;19;41119.00;0
924657556;9178;2;9197;9220;Sep 27;0.82;443.31;Sep 97;19;41120.00;0
924657557;9178;2;9197;9220;Aug 78;0.79;443.31;Sep 97;19;41121.00;0
924657558;9178;2;9197;9220;Aug 50;0.75;443.31;Sep 97;19;41122.00;0
924657558;9178;2;9197;9220;Aug 74;0.78;443.31;Sep 97;19;41123.00;0
924657559;9178;2;9197;9220;Aug 66;0.77;443.31;Sep 97;19;41124.00;0
924657560;9178;2;9197;9220;Aug 56;0.76;443.31;Sep 97;19;41125.00;0
924657561;9178;2;9197;9220;Aug 46;0.76;443.31;Sep 97;19;41126.00;0
924657561;9178;2;9197;9220;Aug 57;0.76;443.31;Sep 97;19;41127.00;0
924657562;9178;2;9197;9220;Aug 30;0.74;443.31;Sep 97;19;41128.00;0
924657563;9178;2;9197;9220;Aug 41;0.76;443.31;Sep 97;19;41129.00;0
924657564;9178;0;9197;9220;Aug 61;0.76;443.31;Sep 97;19;41130.00;0
924657564;9178;0;9197;9220;Aug 97;0.79;443.31;Sep 97;19;41131.00;0
924657565;9179;0;9197;9220;Sep 43;0.80;443.29;Sep 97;18;41132.00;0
924657566;9179;0;9197;9220;09. Jul;0.80;443.29;Sep 97;18;41133.00;0
924657566;9179;1;9198;9220;Aug 85;0.79;443.29;Sep 97;19;41134.00;0
924657567;9179;0;9198;9220;Sep 14;0.83;443.29;Sep 97;19;41135.00;0
924657568;9179;1;9199;9220;09. Okt;0.81;443.29;Sep 97;20;41136.00;0
924657569;9179;0;9199;9220;Sep 42;0.86;443.29;Sep 97;20;41137.00;0
924657570;9179;0;9199;9220;Sep 46;0.86;443.29;Sep 97;20;41138.00;0
924657570;9179;0;9199;9220;Sep 85;0.88;443.29;Sep 97;20;41139.00;0
924657571;9179;0;9199;9220;Sep 93;0.89;443.29;Sep 97;20;41140.00;0
924657572;9179;0;9199;9220;Sep 93;0.88;443.29;Sep 97;20;41141.00;0
924657573;9179;0;9199;9220;Sep 76;0.86;443.29;Sep 97;20;41142.00;0
924657573;9179;0;9199;9220;Sep 88;0.88;443.29;Sep 97;20;41143.00;0
924657574;9179;0;9199;9220;Sep 81;0.86;443.29;Sep 97;20;41144.00;0
924657575;9179;0;9199;9220;10. Jun;0.91;443.29;Sep 97;20;41145.00;0
924657576;9179;0;9199;9220;10. Nov;0.91;443.29;Sep 97;20;41146.00;0
924657577;9179;0;9199;9220;Sep 95;0.91;443.29;Sep 97;20;41147.00;0
924657577;9179;0;9199;9220;Okt 18;0.94;443.29;Sep 97;20;41148.00;0
924657578;9179;1;9200;9220;Sep 72;0.91;443.29;Sep 97;21;41149.00;0
924657579;9179;0;9200;9220;Sep 46;0.83;443.29;Sep 97;21;41150.00;0
924657580;9179;0;9200;9220;Sep 31;0.83;443.29;Sep 97;21;41151.00;0
924657581;9179;0;9200;9220;Aug 99;0.81;443.29;Sep 97;21;41152.00;0
924657581;9180;0;9200;9220;Sep 25;0.82;443.27;Sep 97;20;41153.00;0
924657582;9181;0;9200;9220;10. Feb;0.85;443.23;Sep 97;19;41154.00;0
924657583;9181;0;9200;9220;Okt 21;0.86;443.23;Sep 97;19;41155.00;0
924657584;9181;1;9201;9220;Sep 87;0.82;443.23;Sep 97;20;41156.00;0
924657585;9181;0;9201;9220;10. Okt;0.85;443.23;Sep 97;20;41157.00;0
924657586;9181;0;9201;9220;Okt 55;0.88;443.23;Sep 97;20;41158.00;0
924657587;9181;0;9201;9220;Okt 28;0.82;443.23;Sep 97;20;41159.00;0
924657588;9181;1;9202;9220;Sep 74;0.78;443.23;Sep 97;21;41160.00;0
924657589;9181;0;9202;9220;Okt 16;0.82;443.23;Sep 97;21;41161.00;0
924657590;9181;0;9202;9220;Okt 48;0.86;443.23;Sep 97;21;41162.00;0
924657591;9181;0;9202;9220;Okt 47;0.89;443.23;Sep 97;21;41163.00;0
924657592;9181;0;9202;9220;10. Aug;0.83;443.23;Sep 97;21;41164.00;0
924657592;9181;0;9202;9220;Sep 61;0.80;443.23;Sep 97;21;41165.00;0
924657593;9181;2;9204;9220;Aug 56;0.72;443.23;Sep 97;23;41166.00;0
924657594;9181;1;9204;9220;Aug 58;0.76;443.23;Sep 97;23;41167.00;0
924657595;9182;1;9204;9220;Sep 14;0.79;443.19;Sep 97;22;41168.00;0
924657596;9182;1;9204;9220;Sep 46;0.82;443.19;Sep 97;22;41169.00;0
924657597;9182;1;9204;9220;Sep 95;0.86;443.19;Sep 97;22;41170.00;0
924657598;9182;1;9204;9220;Okt 34;0.90;443.19;Sep 97;22;41171.00;0
924657599;9182;1;9204;9220;Okt 14;0.88;443.19;Sep 97;22;41172.00;0
924657599;9182;1;9204;9220;10. Apr;0.86;443.19;Sep 97;22;41173.00;0
924657600;9183;1;9204;9220;10. Mai;0.88;443.22;Sep 97;21;41174.00;0
924657601;9183;2;9205;9220;Sep 15;0.80;443.22;Sep 96;22;41175.00;0
924657603;9183;1;9205;9220;Sep 52;0.82;443.22;Sep 96;22;41176.00;0
924657603;9183;1;9205;9220;Sep 88;0.83;443.22;Sep 96;22;41177.00;0
924657604;9183;1;9205;9220;Okt 16;0.85;443.22;Sep 96;22;41178.00;0
924657605;9183;1;9205;9220;Okt 65;0.90;443.22;Sep 96;22;41179.00;0
924657606;9183;1;9205;9220;Okt 23;0.85;443.22;Sep 96;22;41180.00;0
924657607;9183;1;9205;9220;Sep 59;0.80;443.22;Sep 96;22;41181.00;0
924657609;9183;1;9205;9220;Sep 73;0.81;443.22;Sep 96;22;41182.00;0
924657610;9183;1;9205;9220;10. Dez;0.84;443.22;Sep 96;22;41183.00;0
924657611;9183;1;9205;9220;10. Nov;0.83;443.22;Sep 96;22;41184.00;0
924657612;9183;1;9205;9220;Okt 17;0.84;443.22;Sep 96;22;41185.00;0
924657612;9183;1;9205;9220;Sep 96;0.87;443.22;Sep 96;22;41186.00;0
924657613;9184;1;9205;9220;Okt 24;0.85;443.20;Sep 96;21;41187.00;0
924657614;9184;1;9205;9220;Okt 47;0.86;443.20;Sep 96;21;41188.00;0
924657615;9184;1;9205;9220;Okt 74;0.86;443.20;Sep 96;21;41189.00;0
924657616;9184;1;9205;9220;11.00;0.88;443.20;Sep 96;21;41190.00;0
924657617;9184;1;9205;9220;Okt 99;0.88;443.20;Sep 96;21;41191.00;0
924657618;9184;1;9205;9220;Okt 61;0.84;443.20;Sep 96;21;41192.00;0
924657619;9184;1;9205;9220;Okt 21;0.81;443.20;Sep 96;21;41193.00;0
924657619;9184;1;9205;9220;Okt 33;0.80;443.20;Sep 96;21;41194.00;0
924657620;9184;0;9205;9220;Okt 63;0.84;443.20;Sep 96;21;41195.00;0
924657621;9184;0;9205;9220;11. Apr;0.84;443.20;Sep 96;21;41196.00;0
924657622;9184;0;9205;9220;Okt 92;0.85;443.20;Sep 96;21;41197.00;0
924657622;9184;0;9205;9220;Okt 89;0.87;443.20;Sep 96;21;41198.00;0
924657623;9184;0;9205;9220;Okt 65;0.88;443.20;Sep 96;21;41199.00;0
924657624;9184;1;9206;9220;Okt 31;0.81;443.20;Sep 96;22;41200.00;0
924657625;9184;0;9206;9220;Okt 62;0.85;443.20;Sep 96;22;41201.00;0
924657626;9184;0;9206;9220;Okt 59;0.88;443.20;Sep 96;22;41202.00;0
924657627;9184;0;9206;9220;Okt 36;0.87;443.20;Sep 96;22;41203.00;0
924657628;9184;0;9206;9220;Sep 88;0.85;443.20;Sep 96;22;41204.00;0
924657628;9185;1;9207;9220;Sep 33;0.80;443.16;Sep 96;22;41205.00;0
924657629;9185;0;9207;9220;Sep 71;0.84;443.16;Sep 96;22;41206.00;0
924657630;9185;1;9207;9220;Sep 79;0.84;443.16;Sep 96;22;41207.00;0
924657631;9185;1;9207;9220;Sep 89;0.84;443.16;Sep 96;22;41208.00;0
924657632;9185;1;9207;9220;Sep 60;0.80;443.16;Sep 96;22;41209.00;0
924657633;9185;1;9207;9220;Sep 58;0.82;443.16;Sep 96;22;41210.00;0
924657634;9185;1;9207;9220;Sep 60;0.80;443.16;Sep 96;22;41211.00;0
924657635;9185;1;9207;9220;Sep 73;0.86;443.16;Sep 96;22;41212.00;0
924657636;9185;2;9208;9220;Sep 16;0.82;443.16;Sep 96;23;41213.00;0
924657637;9185;1;9208;9220;Sep 22;0.83;443.16;Sep 96;23;41214.00;0
924657638;9185;1;9208;9220;Sep 14;0.83;443.16;Sep 96;23;41215.00;0
924657639;9185;1;9208;9220;Aug 98;0.81;443.16;Sep 96;23;41216.00;0
924657640;9185;1;9208;9220;Aug 96;0.84;443.16;Sep 96;23;41217.00;0
924657641;9185;2;9208;9220;Aug 96;0.84;443.16;Sep 96;23;41218.00;0
924657642;9185;2;9208;9220;Aug 82;0.82;443.16;Sep 96;23;41219.00;0
924657643;9185;0;9208;9220;Aug 87;0.83;443.16;Sep 96;23;41220.00;0
924657644;9185;0;9208;9220;Aug 67;0.81;443.16;Sep 96;23;41221.00;0
924657645;9185;1;9208;9220;Aug 15;0.78;443.16;Sep 96;23;41222.00;0
924657646;9185;1;9208;9220;Jul 84;0.75;443.16;Sep 96;23;41223.00;0
924657646;9185;1;9208;9220;Aug 30;0.78;443.16;Sep 96;23;41224.00;0
924657647;9185;1;9208;9220;Aug 54;0.79;443.16;Sep 96;23;41225.00;0
924657648;9185;1;9208;9220;Sep 18;0.85;443.16;Sep 96;23;41226.00;0
924657649;9185;1;9208;9220;09. Mrz;0.83;443.16;Sep 96;23;41227.00;0
924657650;9185;1;9208;9220;Aug 58;0.78;443.16;Sep 96;23;41228.00;0
924657651;9185;1;9208;9220;09. Apr;0.82;443.16;Sep 96;23;41229.00;0
924657652;9185;1;9208;9220;Sep 14;0.85;443.16;Sep 96;23;41230.00;0
924657652;9185;1;9208;9220;Aug 92;0.87;443.16;Sep 96;23;41231.00;0
924657653;9185;1;9208;9220;Aug 54;0.80;443.16;Sep 96;23;41232.00;0
924657654;9185;1;9208;9220;Aug 25;0.81;443.16;Sep 96;23;41233.00;0
924657655;9185;1;9208;9220;08. Jun;0.78;443.16;Sep 96;23;41234.00;0
924657656;9185;1;9208;9220;Aug 23;0.79;443.16;Sep 96;23;41235.00;0
924657657;9185;1;9208;9220;Aug 60;0.79;443.16;Sep 96;23;41236.00;0
924657658;9185;1;9208;9220;Aug 92;0.81;443.16;Sep 96;23;41237.00;0
924657659;9186;2;9209;9220;Aug 89;0.77;443.15;Sep 96;23;41238.00;0
924657660;9186;1;9209;9220;Sep 24;0.79;443.15;Sep 96;23;41239.00;0
924657662;9186;2;9209;9220;Sep 62;0.80;443.15;Sep 96;23;41240.00;0
924657663;9186;2;9209;9220;Sep 63;0.79;443.15;Sep 96;23;41241.00;0
924657664;9186;2;9209;9220;Sep 56;0.81;443.15;Sep 96;23;41242.00;0
924657665;9186;3;9210;9220;Aug 81;0.75;443.15;Sep 96;24;41243.00;0
924657666;9186;2;9210;9220;Aug 39;0.76;443.15;Sep 96;24;41244.00;0
924657667;9187;2;9210;9220;Aug 79;0.80;443.13;Sep 96;23;41245.00;0
924657668;9187;2;9210;9220;Aug 64;0.75;443.13;Sep 96;23;41246.00;0
924657669;9187;2;9210;9220;Aug 53;0.76;443.13;Sep 96;23;41247.00;0
924657670;9187;2;9210;9220;Aug 70;0.75;443.13;Sep 96;23;41248.00;0
924657671;9188;2;9210;9220;Aug 74;0.76;443.10;Sep 96;22;41249.00;0
924657672;9188;2;9210;9220;Aug 82;0.73;443.10;Sep 96;22;41250.00;0
924657673;9188;2;9210;9220;Aug 86;0.76;443.10;Sep 96;22;41251.00;0
924657674;9188;2;9210;9220;Sep 15;0.79;443.10;Sep 96;22;41252.00;0
924657675;9188;2;9210;9220;Sep 34;0.81;443.10;Sep 96;22;41253.00;0
924657676;9188;2;9210;9220;Sep 35;0.79;443.10;Sep 96;22;41254.00;0
924657677;9188;2;9210;9220;Aug 90;0.76;443.10;Sep 96;22;41255.00;0
924657678;9188;2;9210;9220;Aug 56;0.77;443.10;Sep 96;22;41256.00;0
924657680;9189;2;9210;9220;Aug 92;0.81;443.08;Sep 96;21;41257.00;0
924657681;9189;2;9210;9220;Aug 59;0.78;443.08;Sep 96;21;41258.00;0
924657682;9189;3;9211;9220;Jul 77;0.73;443.08;Sep 96;22;41259.00;0
924657683;9190;2;9211;9220;08. Feb;0.77;443.04;Sep 96;21;41260.00;0
924657684;9190;2;9211;9220;Jul 70;0.74;443.04;Sep 96;21;41261.00;0
924657685;9190;2;9211;9220;Jul 70;0.79;443.04;Sep 96;21;41262.00;0
924657686;9190;2;9211;9220;Jul 88;0.79;443.04;Sep 96;21;41263.00;0
924657687;9190;2;9211;9220;08. Mai;0.79;443.04;Sep 96;21;41264.00;0
924657688;9190;1;9211;9220;Aug 34;0.81;443.04;Sep 96;21;41265.00;0
924657689;9190;2;9212;9220;Aug 24;0.79;443.04;Sep 96;22;41266.00;0
924657690;9190;1;9212;9220;Aug 58;0.78;443.04;Sep 96;22;41267.00;0
924657690;9190;1;9212;9220;Aug 81;0.78;443.04;Sep 96;22;41268.00;0
924657691;9190;1;9212;9220;Aug 81;0.80;443.04;Sep 96;22;41269.00;0
924657693;9190;1;9212;9220;Aug 67;0.82;443.04;Sep 96;22;41270.00;0
924657694;9190;1;9213;9220;Aug 44;0.80;443.04;Sep 96;23;41271.00;0
924657695;9190;0;9213;9220;Aug 34;0.79;443.04;Sep 96;23;41272.00;0
924657696;9190;0;9213;9220;Aug 32;0.78;443.04;Sep 96;23;41273.00;0
924657697;9190;0;9213;9220;Aug 32;0.76;443.04;Sep 96;23;41274.00;0
924657698;9190;1;9213;9220;Aug 93;0.81;443.04;Sep 96;23;41275.00;0
924657699;9190;1;9213;9220;Sep 17;0.79;443.04;Sep 96;23;41276.00;0
924657700;9191;1;9213;9220;Sep 94;0.83;443.02;Sep 96;22;41277.00;0
924657701;9191;1;9213;9220;Okt 39;0.86;443.02;Sep 96;22;41278.00;0
924657702;9191;1;9213;9220;Okt 65;0.89;443.02;Sep 96;22;41279.00;0
924657703;9191;1;9213;9220;Okt 58;0.88;443.02;Sep 96;22;41280.00;0
924657704;9191;2;9214;9220;Okt 22;0.84;443.02;Sep 95;23;41281.00;0
924657705;9191;2;9215;9220;Sep 66;0.81;443.02;Sep 95;24;41282.00;0
924657706;9191;2;9216;9220;Sep 25;0.76;443.02;Sep 95;25;41283.00;0
924657707;9191;1;9216;9220;Sep 34;0.79;443.02;Sep 95;25;41284.00;0
924657709;9191;1;9216;9220;Sep 49;0.83;443.02;Sep 95;25;41285.00;0
924657710;9191;2;9217;9220;Sep 40;0.81;443.02;Sep 95;26;41286.00;0
924657711;9191;1;9217;9220;Sep 62;0.78;443.02;Sep 95;26;41287.00;0
924657712;9191;1;9217;9220;Sep 86;0.79;443.02;Sep 95;26;41288.00;0
924657714;9191;2;9218;9220;Sep 62;0.77;443.02;Sep 95;27;41289.00;0
924657715;9191;1;9218;9220;Sep 76;0.77;443.02;Sep 95;27;41290.00;0
924657717;9192;3;9219;9220;Sep 72;0.76;443.00;Sep 95;27;41291.00;0
924657718;9192;2;9219;9220;Sep 58;0.75;443.00;Sep 95;27;41292.00;0
924657719;9192;2;9219;9220;Sep 45;0.74;443.00;Sep 95;27;41293.00;0
924657720;9192;2;9219;9220;Sep 59;0.75;443.00;Sep 95;27;41294.00;0
924657721;9193;2;9219;9220;Sep 82;0.79;442.96;Sep 95;26;41295.00;0
924657722;9193;2;9219;9220;Sep 61;0.76;442.96;Sep 95;26;41296.00;0
924657723;9194;2;9219;9220;Sep 78;0.81;442.94;Sep 95;25;41297.00;0
924657724;9194;2;9219;9220;Sep 84;0.82;442.94;Sep 95;25;41298.00;0
924657725;9194;2;9219;9220;Sep 78;0.81;442.94;Sep 95;25;41299.00;0
924657725;9194;2;9219;9220;Sep 64;0.85;442.94;Sep 95;25;41300.00;0
924657726;9194;2;9219;9220;Sep 49;0.84;442.94;Sep 95;25;41301.00;0
924657727;9194;2;9219;9220;Sep 18;0.79;442.94;Sep 95;25;41302.00;0
924657728;9194;2;9219;9220;Aug 91;0.76;442.94;Sep 95;25;41303.00;0
924657729;9194;3;9219;9220;09. Apr;0.77;442.94;Sep 95;25;41304.00;0
924657730;9194;3;9219;9220;Aug 66;0.71;442.94;Sep 95;25;41305.00;0
924657731;9194;3;9219;9220;09. Dez;0.75;442.94;Sep 95;25;41306.00;0
924657731;9194;3;9219;9220;Sep 13;0.74;442.94;Sep 95;25;41307.00;0
924657732;9194;3;9219;9220;Aug 78;0.71;442.94;Sep 95;25;41308.00;0
924657733;9194;4;9219;9220;Aug 24;0.69;442.94;Sep 95;25;41309.00;0
924657734;9194;2;9219;9220;Aug 45;0.65;442.94;Sep 95;25;41310.00;0
924657735;9194;1;9219;9220;Aug 83;0.68;442.94;Sep 95;25;41311.00;0
924657736;9195;1;9219;9220;Sep 47;0.76;442.91;Sep 95;24;41312.00;0
924657737;9195;3;9220;9246;09. Aug;0.75;442.91;Sep 95;25;41313.00;0
924657739;9195;2;9220;9246;Sep 28;0.76;442.91;Sep 95;25;41314.00;0
924657740;9195;2;9220;9246;Sep 48;0.80;442.91;Sep 95;25;41315.00;0
924657741;9195;1;9220;9246;Sep 55;0.78;442.91;Sep 95;25;41316.00;0
924657742;9195;2;9221;9246;Sep 76;0.80;442.91;Sep 95;26;41317.00;0
924657743;9195;1;9221;9246;Okt 20;0.85;442.91;Sep 95;26;41318.00;0
924657744;9195;1;9221;9246;Okt 28;0.87;442.91;Sep 95;26;41319.00;0
924657745;9195;1;9221;9246;Sep 92;0.85;442.91;Sep 95;26;41320.00;0
924657746;9195;1;9221;9246;Sep 99;0.85;442.91;Sep 95;26;41321.00;0
924657747;9195;1;9221;9246;Sep 88;0.84;442.91;Sep 95;26;41322.00;0
924657748;9195;1;9221;9246;Sep 91;0.83;442.91;Sep 95;26;41323.00;0
924657748;9195;2;9221;9246;Okt 15;0.86;442.91;Sep 95;26;41324.00;0
924657749;9195;2;9221;9246;Sep 94;0.82;442.91;Sep 95;26;41325.00;0
924657750;9195;2;9221;9246;Sep 66;0.81;442.91;Sep 95;26;41326.00;0
924657751;9195;2;9221;9246;Sep 58;0.81;442.91;Sep 95;26;41327.00;0
924657752;9195;2;9221;9246;Sep 48;0.81;442.91;Sep 95;26;41328.00;0
924657753;9195;2;9221;9246;Sep 54;0.78;442.91;Sep 95;26;41329.00;0
924657754;9195;2;9221;9246;Sep 52;0.79;442.91;Sep 95;26;41330.00;0
